isin,gvkey,cusip,hqcountrycode,year,cc_expo_ew,cc_risk_ew,cc_pos_ew,cc_neg_ew,cc_sent_ew,cusip8
US3390991038,4768.0,339099103,US,2007,0.0004293000456756,0.0,0.000323457539325,-0.0001058425063505,0.0002176150329745,33909910
US34407D1090,178405.0,34407D109,IE,2010,0.0010211397446096,0.0002894727867159,0.0001375894331315,-0.0004270622198474,-0.0002894727867159,34407D10
US3458381064,4843.0,345838106,US,2012,0.0001310272536687,0.0,0.0,-6.5513626834375e-05,-6.5513626834375e-05,34583810
US3463751087,148390.0,346375108,US,2019,0.0004918376838531,9.7200622083975e-05,0.0001907985254909,-9.7200622083975e-05,9.359790340695e-05,34637510
US3465631097,64061.0,346563109,US,2024,0.0001074806534823,0.0,0.0002149613069647,0.0,0.0002149613069647,34656310
US3513211041,65128.0,351321104,US,2005,0.0003813882532418,0.0,0.0,0.0,0.0,35132110
US3535141028,4881.0,353514102,US,2015,0.0007367000431721,0.0,0.0002070961517847,-9.4553706505275e-05,0.0001125424452794,35351410
US3535141028,4881.0,353514102,US,2021,0.0018793027704245,0.0,0.0015775222112389,-0.0004038041221902,0.0011737180890486,35351410
US3546131018,4885.0,354613101,US,2008,0.0001831501831501,0.0,0.0,0.0,0.0,35461310
US3561081007,12403.0,356108100,US,2008,0.0002024134444667,0.0,9.534706331045e-05,-0.0001070663811563,-1.1719317845849996e-05,35610810
US3587481017,4911.0,358748101,US,2003,0.0004240882103477,0.0,0.0,0.0,0.0,35874810
US35906A3068,135484.0,35906A306,US,2007,0.0004973204130704,0.0,0.0002012072434607,0.0,0.0002012072434607,35906A30
US3595231073,28819.0,359523107,US,2013,0.013491123888376,0.0004950456752804,0.002961618022441,-0.0045817228595242,-0.0016201048370831,35952310
US3596941068,4926.0,359694106,US,2014,7.5597218022375e-05,0.0,0.0,0.0,0.0,35969410
US36113E1073,165979.0,36113E107,CN,2011,0.0009662787072575,0.0,0.0002317203164085,0.0,0.0002317203164085,36113E10
US3612681052,4936.0,361268105,US,2007,0.0001367989056087,0.0,6.8399452804375e-05,0.0,6.8399452804375e-05,36126810
US36162J1060,30536.0,36162J106,US,2013,0.0052027029811784,0.0,0.0020284529430612,-0.0018924480107215,0.0001360049323396,36162J10
US3616522096,160719.0,361652209,US,2008,0.0020611675542417,0.0002688038263271,0.000527733844948,-0.0003426260346905,0.0001851078102575,36165220
US3616522096,160719.0,361652209,US,2011,0.0011726710203831,0.0,0.0003136479668185,0.0,0.0003136479668185,36165220
US36191J1016,186993.0,36191J101,US,2017,0.0001255020080321,0.0,0.0,0.0,0.0,36191J10
US36191J1016,186993.0,36191J101,US,2018,0.00042015123718,0.0,0.0,0.0,0.0,36191J10
US36197T1034,247881.0,36197T103,GB,2019,8.033419023135e-05,0.0,0.0,0.0,0.0,36197T10
US36227K1060,61077.0,36227K106,US,2021,0.0102080816016602,0.0002167003756139,0.0055898103367612,-0.0014508056877083,0.0041390046490529,36227K10
US36269P1049,125601.0,36269P104,US,2013,0.0005687579735878,0.0,0.0004472808112943,-0.0002172024326672,0.000230078378627,36269P10
US3635761097,4973.0,363576109,US,2022,0.0021994433525331,0.0001657275439177,0.0002476410432624,-0.0003396168812798,-9.1975838017425e-05,36357610
US36467J1088,18792.0,36467J108,US,2021,0.0001792022674991,8.7290502793275e-05,0.0,0.0,0.0,36467J10
US37184C1036,66519.0,37184C103,US,2005,0.0003188063775695,0.0,0.0001535626535626,-7.6781326781325e-05,7.6781326781325e-05,37184C10
US37186H1005,35890.0,37186H100,CN,2020,0.0004043671653861,0.0,0.0,0.0,0.0,37186H10
US3724601055,5125.0,372460105,US,2016,0.0004132279833232,0.0,0.0,0.0,0.0,37246010
US37250U2015,166564.0,37250U201,US,2007,0.0028711724741237,0.0,0.0007209805335255,-0.0014746238316062,-0.0007536432980806,37250U20
US37364X1090,65896.0,37364X109,US,2018,0.0001847745750184,0.0,0.0,-0.0003695491500369,-0.0003695491500369,37364X10
US3755581036,24856.0,375558103,US,2018,7.7615647314475e-05,0.0,0.0,0.0,0.0,37555810
US3794631024,186169.0,379463102,US,2019,0.0036816897122388,0.0,0.0011961722488038,0.0,0.0011961722488038,37946310
US3806141079,5208.0,380614107,US,2005,0.0002312431701231,0.0,0.0,0.0,0.0,38061410
US3821408792,22543.0,382140879,US,2024,0.0003134796238244,0.0,0.0,0.0,0.0,38214087
US38526M1062,180083.0,38526M106,US,2009,0.0003742608505388,0.0,0.0001126633618747,0.0,0.0001126633618747,38526M10
US39854F1012,37428.0,39854F101,US,2024,0.0003061328340411,0.0,0.0003652300949598,0.0,0.0003652300949598,39854F10
US39874R1014,189579.0,39874R101,US,2020,0.0002196401243857,0.0,0.0,0.0,0.0,39874R10
US40425X4079,296608.0,40425X407,RU,2013,0.0005195095829536,0.0,0.0,0.0,0.0,40425X40
US4052171000,29609.0,405217100,US,2009,0.0001639293711794,0.0,8.3724045545875e-05,-8.02053256336e-05,3.518719912275005e-06,40521710
US4165151048,61739.0,416515104,US,2005,0.0005610772683552,0.0,0.0001603077909586,0.0,0.0001603077909586,41651510
US4198701009,5526.0,419870100,US,2021,0.0117636965371281,7.2695551032275e-05,0.0106362336277356,-0.0027252866739799,0.0079109469537557,41987010
US4262811015,11811.0,426281101,US,2023,0.0010815477898275,0.0001320655044902,0.0002865750020859,0.0,0.0002865750020859,42628110
US4325891095,9411.0,432589109,US,2009,9.1575091575075e-05,0.0,0.0,0.0,0.0,43258910
US4373061039,30539.0,437306103,US,2004,0.0005091962542931,8.3028894055125e-05,8.55285665412e-05,-8.3028894055125e-05,2.4996724860750093e-06,43730610
US4391042094,5697.0,439104209,US,2016,0.0002185314685314,0.0,0.0,0.0,0.0,43910420
US43940T1097,66235.0,43940T109,US,2009,0.0002505804594753,0.0,0.0,0.0,0.0,43940T10
US4406943054,176639.0,440694305,US,2009,0.0019853056253381,0.0002023472278429,0.0001756234632946,-0.0003779706911376,-0.0002023472278429,44069430
US44109J1060,25424.0,44109J106,US,2023,0.0001135331516802,0.0,0.0002270663033605,0.0,0.0002270663033605,44109J10
US44930G1076,25110.0,44930G107,US,2015,0.000498861936568,0.0,9.14411119239e-05,-9.14411119239e-05,0.0,44930G10
US44934S2068,12874.0,44934S206,US,2012,0.0001381406271584,0.0,0.0001381406271584,0.0,0.0001381406271584,44934S20
US44951X1046,38419.0,44951X104,CN,2022,0.0010526315789473,0.0,0.0007894736842105,0.0,0.0007894736842105,44951X10
US45071R1095,140759.0,45071R109,US,2014,0.0002177226213803,0.0,0.0,0.0,0.0,45071R10
US4511071064,5870.0,451107106,US,2019,0.0180615236169333,0.0,0.0082995575528218,-0.0050070987200827,0.003292458832739,45110710
US45168K4058,61899.0,45168K405,US,2014,0.0005667633186818,0.0,0.0,0.0,0.0,45168K40
US4523271090,138205.0,452327109,US,2007,0.0003339717105955,0.0,0.0,-7.3464590067575e-05,-7.3464590067575e-05,45232710
US4523271090,138205.0,452327109,US,2008,0.0001282552184427,0.0,0.0,0.0,0.0,45232710
US45337C1027,29127.0,45337C102,US,2020,0.0001633986928104,0.0,0.0002450980392156,0.0,0.0002450980392156,45337C10
US45666Q1022,120134.0,45666Q102,US,2011,0.0003263903308975,0.0,0.0,0.0,0.0,45666Q10
US4576693075,136186.0,457669307,US,2020,0.0004070194799523,0.0,0.0001674555144209,-9.534706331045e-05,7.210845111045e-05,45766930
US45779A8466,186953.0,45779A846,IL,2022,0.0007038829550511,0.0,0.0016557817831181,0.0,0.0016557817831181,45779A84
US45812P1075,31488.0,45812P107,US,2010,0.0015823805933974,0.0,0.0003955951483493,-0.0002164481535426,0.0001791469948067,45812P10
US4581401001,6008.0,458140100,US,2004,0.0001461498884976,0.0,0.0,-0.0001461498884976,-0.0001461498884976,45814010
US45826J1051,27155.0,45826J105,US,2023,9.0252707581225e-05,0.0,0.0,0.0,0.0,45826J10
US45867G1013,6100.0,45867G101,US,2007,0.0001900071541447,0.0,0.0,0.0,0.0,45867G10
US4592001014,6066.0,459200101,US,2020,0.0010137665414955,6.4283877603475e-05,0.0008725862406993,-0.0001269035532994,0.0007456826873998,45920010
US4603352018,6116.0,460335201,US,2008,0.0001826817683595,0.0,0.0,-9.134088417975e-05,-9.134088417975e-05,46033520
US46116V1052,31521.0,46116V105,US,2008,0.0062611168421456,0.0005510143887899,0.0025917399247433,-0.0010577233607158,0.0015340165640274,46116V10
US46145F1057,30146.0,46145F105,US,2017,0.0002286130051589,0.0,0.0,0.0,0.0,46145F10
US46266A1097,20945.0,46266A109,US,2020,0.0005458034027714,0.0,0.0,-0.0003719508297534,-0.0003719508297534,46266A10
US4626841013,62168.0,462684101,US,2022,0.0010888492779951,0.0,0.0011699903116191,0.0,0.0011699903116191,46268410
US4627261005,164416.0,462726100,US,2022,0.0001895375284306,0.0,0.0,0.0,0.0,46272610
US4764051052,23150.0,476405105,US,2019,0.0001152604887044,0.0,0.0,0.0,0.0,47640510
US4781601046,6266.0,478160104,US,2001,0.0001486767766874,0.0,0.0001486767766874,0.0,0.0001486767766874,47816010
US47973J1025,22082.0,47973J102,US,2019,0.0004303330282953,0.0,8.8464260438775e-05,0.0,8.8464260438775e-05,47973J10
US48020Q1076,65108.0,48020Q107,US,2024,0.0004007931501558,0.0,0.0004931416664195,0.0,0.0004931416664195,48020Q10
US48282T1043,25922.0,48282T104,US,2006,0.0011069727119995,0.0,0.0,-0.0001563477173233,-0.0001563477173233,48282T10
US4883602074,25848.0,488360207,US,2003,0.0001942501942501,0.0001942501942501,0.0,-0.0001942501942501,-0.0001942501942501,48836020
US4943681035,6435.0,494368103,US,2010,0.0001288468225968,0.0,0.0,0.0,0.0,49436810
US49446R1095,24731.0,49446R109,US,2021,0.0003320449710208,0.0,0.0003484331656534,-6.6489361702125e-05,0.0002819438039513,49446R10
US4945501066,25627.0,494550106,US,2003,0.0007764764952455,5.0393065914125e-05,0.0001681352697592,-0.0003102683257893,-0.0001421330560301,49455010
US4945501066,25627.0,494550106,US,2007,0.0010618530001869,0.0001221448638084,0.0002098410841013,-0.0002934364020064,-8.359531790510002e-05,49455010
US4972661064,6461.0,497266106,US,2018,0.0006636984100855,0.0,0.0001695144481119,-0.0001695144481119,0.0,49726610
US4974981056,148391.0,497498105,US,2002,0.0005364806866952,0.0,0.0,0.0,0.0,49749810
US49803L1098,20643.0,49803L109,US,2015,0.0002449779519843,0.0,0.0,0.0,0.0,49803L10
US50077C1062,166230.0,50077C106,US,2016,0.0005228897932478,0.0,7.46491489997e-05,0.0,7.46491489997e-05,50077C10
US50162D1000,161897.0,50162D100,US,2010,0.0050590219224283,0.0,0.0,-0.0011242270938729,-0.0011242270938729,50162D10
US5018101056,63635.0,501810105,US,2006,6.5841453779275e-05,0.0,0.0,0.0,0.0,50181010
US5053361078,6543.0,505336107,US,2010,9.534706331045e-05,0.0,0.0001906941266209,0.0,0.0001906941266209,50533610
US5147661046,62169.0,514766104,US,2023,0.0002223704692016,0.0,0.000667111407605,0.0,0.000667111407605,51476610
US51509F1057,19581.0,51509F105,US,2024,0.0002291499293751,0.0,0.0003448275862068,0.0,0.0003448275862068,51509F10
US5184151042,16597.0,518415104,US,2021,0.0001046901172529,0.0,0.0,0.0,0.0,51841510
US5220151063,61662.0,522015106,US,2009,0.0001232134056185,0.0,0.0,0.0,0.0,52201510
US52490G1022,36482.0,52490G102,US,2024,0.000396369900578,8.072328059412334e-05,7.316359379572725e-05,-8.072328059412334e-05,-7.559686798396095e-06,52490G10
US52567D1072,36692.0,52567D107,US,2024,0.0002240219364849,0.0,0.0001113585746102,-0.0001113585746102,0.0,52567D10
US5261071071,122380.0,526107107,US,2016,0.0008615629951527,8.9960417416325e-05,0.0005295033212917,-0.0001755182545142,0.0003539850667775,52610710
US53215T1060,5835.0,53215T106,US,2009,0.0002055076037813,0.0,0.000616522811344,0.0,0.000616522811344,53215T10
US53217R2076,160183.0,53217R207,US,2008,0.0001583782071586,0.0,7.9189103579325e-05,-7.9189103579325e-05,0.0,53217R20
US53261M1045,177315.0,53261M104,US,2021,0.0002315485952897,0.0,0.0,0.0,0.0,53261M10
US5356791047,64048.0,535679104,US,2003,0.0001438434982738,0.0,0.0001438434982738,0.0,0.0001438434982738,53567910
US53632A2015,188355.0,53632A201,DK,2020,0.0033273589502019,0.0007866754853276,0.0016340037071785,-0.0006666712129594,0.000967332494219,53632A20
US5370081045,25747.0,537008104,US,2011,0.0036374639493178,0.0001518372304889,0.0008853712704836,-0.0007564134921731,0.0001289577783105,53700810
US55261F1049,4699.0,55261F104,US,2008,0.0001016673444489,0.0,0.0,0.0,0.0,55261F10
US5526761086,6865.0,552676108,US,2009,0.0003544546563727,0.0,0.0006359096455001,0.0,0.0006359096455001,55267610
US5526761086,6865.0,552676108,US,2022,0.0013395370810259,0.0,0.0015079479616307,-0.0003076292042657,0.0012003187573649,55267610
US5529531015,14418.0,552953101,US,2008,0.0004235642510139,0.0,0.0003359371917781,-8.7627059235875e-05,0.0002483101325422,55295310
US5529531015,14418.0,552953101,US,2012,0.0002739005659014,0.0,0.0,0.0,0.0,55295310
US55314U2078,266319.0,55314U207,US,2008,0.0014388489208633,0.0,0.0,0.0,0.0,55314U20
US55315D1054,63541.0,55315D105,US,2019,0.0063367048034,0.0040947308979872,0.0031151015513613,-0.0005624735023189,0.0025526280490424,55315D10
US55315D1054,63541.0,55315D105,US,2020,0.0147250436560089,0.0068224907041578,0.0079495194702281,-0.0055494093736986,0.0024001100965294,55315D10
US55405Y1001,187740.0,55405Y100,US,2007,0.0001380452788514,0.0,0.0,0.0,0.0,55405Y10
US55406W1036,37605.0,55406W103,DE,2024,0.0001083188908145,0.0,0.0001083188908145,0.0,0.0001083188908145,55406W10
US5588681057,27716.0,558868105,US,2013,0.000268817204301,0.0,0.000268817204301,-0.0001344086021505,0.0001344086021505,55886810
US55933J2033,233491.0,55933J203,LU,2017,0.0014876249150076,0.0,0.000748189733899,-0.000295624753646,0.0004525649802529,55933J20
US55933J2033,233491.0,55933J203,LU,2019,0.0035896514780344,0.0,0.0019182167396786,-0.000321561797261,0.0015966549424176,55933J20
US5627501092,109826.0,562750109,US,2021,0.000213589644554,0.0,0.0001095530236634,0.0,0.0001095530236634,56275010
US5658491064,7017.0,565849106,US,2020,0.0015428092621527,0.0001462476464138,0.0003691505763413,-0.0005921401897452,-0.0002229896134039,56584910
US56782V1070,21873.0,56782V107,US,2023,0.0005594695817127,0.0,0.000383435582822,-0.0001624431448992,0.0002209924379228,56782V10
US5717481023,7065.0,571748102,US,2005,0.0002104429421328,0.0,0.0001479273132256,-6.2515628907225e-05,8.54116843184e-05,57174810
US5732841060,29733.0,573284106,US,2022,0.0021311712275581,0.0001467365465348,0.0007312966671138,-0.0001381818287325,0.0005931148383812,57328410
US5745991068,7085.0,574599106,US,2017,0.0001666666666666,0.0,0.0003333333333333,0.0,0.0003333333333333,57459910
US5747951003,177881.0,574795100,US,2007,0.0005694746244666,0.0,0.0003890343501973,0.0,0.0003890343501973,57479510
US5763231090,2497.0,576323109,US,2003,0.001527454974082,0.0001054852320675,0.0012109992778795,-0.0001054852320675,0.001105514045812,57632310
US5771281012,30477.0,577128101,US,2024,0.0024505304148445,0.0,0.0008688489252711,-0.0008079895398468,6.085938542426574e-05,57712810
US5797931004,160338.0,579793100,US,2010,0.0001039501039501,0.0,0.0,0.0,0.0,57979310
US5833341077,11446.0,583334107,US,2009,0.0008537201450986,0.0,0.0003848522167487,-0.0003052437077314,7.960850901732504e-05,58333410
US58471A1051,182308.0,58471A105,US,2013,0.000348834825225,0.0,0.0002045826513911,-0.0001372168565561,6.7365794835025e-05,58471A10
US58502B1061,61325.0,58502B106,US,2023,0.0002099076406381,0.0,0.0,-0.000104953820319,-0.000104953820319,58502B10
US58605Q1094,20168.0,58605Q109,US,2015,0.0004664150418028,0.0,0.0,0.0,0.0,58605Q10
US5872001061,7251.0,587200106,US,2011,0.0008325461677787,0.0,0.0,0.0,0.0,58720010
US5893781089,66393.0,589378108,US,2021,0.0007952288827432,0.0003285593739967,0.0006253996674766,-0.0003285593739967,0.0002968402934798,58937810
US5894331017,7260.0,589433101,US,2019,0.0004448398576512,0.0,0.0002224199288256,0.0,0.0002224199288256,58943310
US59001A1025,14790.0,59001A102,US,2018,0.0012904764822194,0.0,0.0012838226389712,-0.0002658631690889,0.0010179594698822,59001A10
US5949181045,12141.0,594918104,US,2016,0.0001432664756446,0.0,7.1633237822325e-05,0.0,7.1633237822325e-05,59491810
US5949181045,12141.0,594918104,US,2018,0.0003692903830014,0.0,0.0004383584233949,0.0,0.0004383584233949,59491810
US5949603048,63531.0,594960304,US,2004,0.0005117200405271,0.0,0.0002209365005459,-0.0002205034615405,4.330390053749941e-07,59496030
US5949603048,63531.0,594960304,US,2020,0.0013325088244405,0.0,0.0005927682276229,-7.409602845285e-05,0.0005186721991701,59496030
US5950171042,27965.0,595017104,US,2012,0.0003101137489441,0.0,0.0003081664098613,0.0,0.0003081664098613,59501710
US5951371005,7346.0,595137100,US,2005,0.0001303441084462,0.0,6.51720542231375e-05,0.0,6.51720542231375e-05,59513710
US59804T4076,194755.0,59804T407,US,2018,0.0002104377104377,0.0,0.0002104377104377,0.0,0.0002104377104377,59804T40
US59870L1061,23569.0,59870L106,US,2018,0.0006926919458997,0.0,0.0002093802345058,-0.0003426251610281,-0.0001332449265222,59870L10
US6005441000,7401.0,600544100,US,2004,0.0001723208143916,0.0,0.0,0.0,0.0,60054410
US6026751007,175612.0,602675100,CN,2010,0.0002627497385286,0.0,0.0001766319293656,0.0,0.0001766319293656,60267510
US6026751007,175612.0,602675100,CN,2011,0.0003346094339512,0.0,0.0001642240872996,-8.119519324455e-05,8.3028894055125e-05,60267510
US6031581068,25870.0,603158106,US,2024,0.0036273248317062,6.559958016268695e-05,0.0010171279210237,-0.000798722159516,0.0002184057615077,60315810
US60855R1005,152149.0,60855R100,US,2018,0.0002140802675807,0.0,0.0001395868230039,0.0,0.0001395868230039,60855R10
US60877T1007,264414.0,60877T100,US,2017,0.000248508946322,0.0,0.0,-0.000248508946322,-0.000248508946322,60877T10
US6097201072,7525.0,609720107,US,2019,0.0003887310069211,0.0,0.0,-0.0001398992725237,-0.0001398992725237,60972010
US6102361010,24350.0,610236101,US,2020,0.0003549745642416,0.0,0.0001529815666655,0.0,0.0001529815666655,61023610
US61174X1090,24316.0,61174X109,US,2022,0.0052743541046193,8.2290980908475e-05,0.0008568299272261,-0.0001645819618169,0.0006922479654091,61174X10
US6153942023,7549.0,615394202,US,2019,0.0022135726367606,0.0,0.0002858168519446,-0.0007816847367909,-0.0004958678848462,61539420
US62010U1016,11850.0,62010U101,US,2006,0.0007139468689749,0.0,0.0002559096309637,-0.0002287701317715,2.71394991922e-05,62010U10
US62011B2016,37674.0,62011B201,US,2023,0.0005200822312908,0.0001764290755116,0.0001764290755116,-0.0001672240802675,9.204995244074994e-06,62011B20
US62482R1077,13888.0,62482R107,US,2020,0.0001589735711854,0.0,0.0002480366278295,-0.0001398210290827,0.0001082155987468,62482R10
US6287821044,7798.0,628782104,US,2003,0.0001687526071409,0.0,0.0,0.0,0.0,62878210
US6288771024,31005.0,628877102,US,2019,8.96700143472e-05,0.0,0.0,0.0,0.0,62887710
US6293775085,135990.0,629377508,US,2022,0.0093874976783116,0.0005909402135009,0.0027272285257371,-0.0012016215165374,0.0015256070091996,62937750
US6294106066,21232.0,629410606,US,2016,0.0001951600312256,0.0,0.0,0.0,0.0,62941060
US6294452064,21743.0,629445206,US,2009,0.0020094432383253,0.0,0.000559284116331,-0.0007457121551081,-0.000186428038777,62944520
US62945V1098,17277.0,62945V109,US,2019,0.0070752998472208,0.0003004807692307,0.0031385498458312,-0.0009218316234345,0.0022167182223967,62945V10
US6295791031,7938.0,629579103,US,2005,0.0002048332796695,0.0001087902523933,0.0002881290818286,0.0,0.0002881290818286,62957910
US6300791018,65937.0,630079101,US,2019,0.0003835046715285,0.0,0.0003835046715285,-0.0004887678294232,-0.0001052631578947,63007910
US6311031081,149337.0,631103108,US,2009,0.0004293232038043,0.0,9.3040565686625e-05,0.0,9.3040565686625e-05,63110310
US6376401039,7772.0,637640103,US,2006,0.0008980757311606,0.0,0.0005538768462948,0.0,0.0005538768462948,63764010
US6389041020,17074.0,638904102,US,2006,0.0004203446826397,0.0001050861706599,0.0002101723413198,-0.0002101723413198,0.0,63890410
US6389041020,17074.0,638904102,US,2015,0.0010059756937846,0.0001823486506199,0.0003003003003003,-0.0005233267428643,-0.000223026442564,63890410
US64081V1098,39703.0,64081V109,US,2023,0.0004502916948393,0.0,6.5910888478775e-05,0.0,6.5910888478775e-05,64081V10
US64104X1081,160364.0,64104X108,US,2004,0.0004710315591144,0.0,0.0,0.0,0.0,64104X10
US6412557083,160488.0,641255708,US,2009,9.58588957055e-05,0.0,0.000191717791411,0.0,0.000191717791411,64125570
US64126X2018,163629.0,64126X201,US,2016,0.0002777402418383,0.0,0.0,0.0,0.0,64126X20
US6501111073,7866.0,650111107,US,2002,8.891259891523333e-05,0.0,8.891259891523333e-05,0.0,8.891259891523333e-05,65011110
US6512291062,7875.0,651229106,US,2005,0.0003311403932271,9.4948727687025e-05,9.4948727687025e-05,-9.4948727687025e-05,0.0,65122910
US6512291062,7875.0,651229106,US,2023,0.000383553446051,0.0,0.0001493979668128,-0.0002314275455642,-8.202957875142501e-05,65122910
US6541061031,7906.0,654106103,US,2004,0.000559521859765,0.0,0.0004100393315221,-0.0001435302779675,0.0002665090535546,65410610
US65473P1057,7974.0,65473P105,US,2023,0.011345536090711,7.95418390073e-05,0.0058266538652539,-0.0025763954861153,0.0032502583791385,65473P10
US65528N2045,38416.0,65528N204,US,2023,0.0002705627705627,0.0,0.0,-0.0002705627705627,-0.0002705627705627,65528N20
US65715D2099,25033.0,65715D209,US,2008,0.0001133786848072,0.0,0.0,0.0,0.0,65715D20
US6658591044,7982.0,665859104,US,2009,0.0002936052966324,7.6522803795525e-05,7.6522803795525e-05,0.0,7.6522803795525e-05,66585910
US67018T1051,64028.0,67018T105,US,2015,0.0003825876756303,0.0,0.0,0.0,0.0,67018T10
US67019E1073,2328.0,67019E107,US,2010,0.0090708264404451,0.0002789400278939,0.0019800088898358,-0.0017376506588396,0.0002423582309961,67019E10
US67103H1077,28180.0,67103H107,US,2017,0.0009172379299219,0.0,0.0003711043010765,-0.0010536211091341,-0.0006825168080576,67103H10
US67401P1084,180193.0,67401P108,US,2016,0.0002686727565824,0.0,0.0001343363782912,0.0,0.0001343363782912,67401P10
US6745991058,8068.0,674599105,US,2002,0.0009227242795487,0.0,7.652280379551666e-05,0.0,7.652280379551666e-05,67459910
US6748705067,260737.0,674870506,US,2017,0.0049301968845673,0.0,0.0018345033184274,-0.0009071413775876,0.0009273619408397,67487050
US6802771005,19150.0,680277100,US,2024,0.0001211827435773,0.0,0.0,0.0,0.0,68027710
US68278B1070,50290.0,68278B107,US,2024,0.0002938583602703,0.0,0.0001469291801351,0.0,0.0001469291801351,68278B10
US68372A1043,182387.0,68372A104,US,2010,9.331840238895e-05,0.0,9.331840238895e-05,0.0,9.331840238895e-05,68372A10
US68375Q4038,140030.0,68375Q403,US,2009,0.0001794687724335,0.0,0.0,0.0,0.0,68375Q40
US68555P1003,175004.0,68555P100,US,2006,0.0008684324793747,0.0,0.0,0.0,0.0,68555P10
US68752L1008,27555.0,68752L100,US,2021,9.8347757671125e-05,0.0,0.0,0.0,0.0,68752L10
US68752L1008,27555.0,68752L100,US,2023,0.0007361209223602,9.3109869646175e-05,9.3109869646175e-05,-0.0001862197392923,-9.3109869646175e-05,68752L10
US68752M1080,28380.0,68752M108,US,2020,0.0003114357441166,0.0,0.000223114680946,-9.7962382445125e-05,0.0001251522985008,68752M10
US6882392011,11721.0,688239201,US,2019,0.0005691018650496,0.0,0.0,-0.0001717981805877,-0.0001717981805877,68823920
US6907321029,8213.0,690732102,US,2010,8.6926286509025e-05,0.0,0.0,0.0,0.0,69073210
US6907421019,8214.0,690742101,US,2019,0.000712249430425,6.400409626215e-05,0.0001937112148633,-0.0002594142372023,-6.5703022339025e-05,69074210
US69120X1072,39255.0,69120X107,US,2023,0.0001420454545454,0.0,0.0,0.0,0.0,69120X10
US69181V1070,157452.0,69181V107,US,2019,0.0002762430939226,0.0,0.0,0.0,0.0,69181V10
US69323K1007,31674.0,69323K100,US,2015,0.0003930152423696,0.0,0.0007860304847392,0.0,0.0007860304847392,69323K10
US69329Y1047,24878.0,69329Y104,US,2011,0.0002579979360165,0.0,0.0,0.0,0.0,69329Y10
US69336V1017,174049.0,69336V101,US,2011,0.0013359382573894,0.0,0.001466723745617,0.0,0.001466723745617,69336V10
US69351T1060,8455.0,69351T106,US,2007,0.0062498799754285,0.0005334302289916,0.0021456609899378,-0.0006025004723356,0.0015431605176022,69351T10
US6936561009,8551.0,693656100,US,2022,0.0002343182119515,0.0,0.0001578889854153,-7.6429226536225e-05,8.14597588791e-05,69365610
US7045511000,142460.0,704551100,US,2012,0.0020759397076725,7.4117995849375e-05,0.0002994955207978,-0.0006909223412163,-0.0003914268204185,70455110
US71343P2002,5824.0,71343P200,US,2002,0.0005906088820069,0.0003748125937031,0.0005906088820069,0.0,0.0005906088820069,71343P20
US71343P2002,5824.0,71343P200,US,2009,0.0001699693732858,0.0,0.0001699693732858,0.0,0.0001699693732858,71343P20
US71375U1016,122394.0,71375U101,US,2008,0.0002854172119392,0.0,0.0001017087062652,0.0,0.0001017087062652,71375U10
US7141572039,25979.0,714157203,US,2006,0.0047036688617121,0.0,0.0018814675446848,-0.0004703668861712,0.0014111006585136,71415720
US71601V1052,37502.0,71601V105,US,2022,0.0004443085580309,0.0,6.5841453779275e-05,0.0,6.5841453779275e-05,71601V10
US7170811035,8530.0,717081103,US,2011,0.0002066183994486,0.0,0.0,0.0,0.0,71708110
US7171241018,61871.0,717124101,US,2007,7.80762023735e-05,0.0,0.0,-7.80762023735e-05,-7.80762023735e-05,71712410
US71844V2016,26839.0,71844V201,US,2023,8.445945945945e-05,0.0,0.0,0.0,0.0,71844V20
US71910C1036,187165.0,71910C103,CN,2015,0.0004780694324839,0.0,0.0,0.0,0.0,71910C10
US72341T1034,35617.0,72341T103,US,2019,0.0005538631957906,0.0,0.0002769315978953,0.0,0.0002769315978953,72341T10
US7237871071,14359.0,723787107,US,2013,8.347245409015e-05,0.0,0.0001669449081803,0.0,0.0001669449081803,72378710
US7291321005,12945.0,729132100,US,2022,0.0010370810290291,0.0,0.0003594568364999,0.0,0.0003594568364999,72913210
US7392761034,66032.0,739276103,US,2009,0.0068017074571368,0.0,0.0064812799337506,-0.002164916083576,0.0043163638501744,73927610
US74112D1019,162335.0,74112D101,US,2010,0.0001056189269117,0.0,0.0,0.0,0.0,74112D10
US74621T2096,63448.0,74621T209,US,2019,0.0006317119393556,0.0,0.0003158559696778,0.0,0.0003158559696778,74621T20
US7479065010,8867.0,747906501,US,2006,0.0002595769220182,0.0,7.088176920895e-05,-0.0002356267672007,-0.0001647449979918,74790650
US7490561070,8881.0,749056107,US,2006,0.0007023801501192,0.0,0.0004508710957932,0.0,0.0004508710957932,74905610
US74971D1019,15111.0,74971D101,US,2009,0.0001667778519012,0.0,8.3388925950625e-05,-8.3388925950625e-05,0.0,74971D10
US75281A1097,6788.0,75281A109,US,2005,0.0003415085085832,0.0,6.6595631326575e-05,-6.6595631326575e-05,0.0,75281A10
US7547301090,8898.0,754730109,US,2011,0.00022889307738,0.0,0.0,0.0,0.0,75473010
US7551115071,8972.0,755111507,US,2013,0.0009013803021967,0.0001801152737752,0.0002713336046669,-0.0003583563321795,-8.702272751262501e-05,75511150
US75524B1044,164557.0,75524B104,US,2015,0.0003584229390681,0.0,0.0,0.0,0.0,75524B10
